DATE,원자재_수익률,미국채10년_변화BP,VIX_변화,장단기금리차_변화BP,신용스프레드_변화BP
2007-12-31,0.0,6.999999999999984,-0.370000000000001,5.999999999999995,4.999999999999982
2008-01-31,0.0,-37.000000000000014,3.6999999999999993,51.0,43.99999999999999
2008-02-29,0.0,-14.000000000000012,0.33999999999999986,37.999999999999986,26.00000000000002
2008-03-31,0.0,-7.999999999999963,-0.9299999999999997,-4.999999999999982,23.0
2008-04-30,30.459341855552946,31.999999999999986,-4.82,-35.00000000000001,-35.00000000000001
2008-05-31,0.0,28.999999999999957,-2.960000000000001,-8.000000000000007,-10.000000000000009
2008-06-30,0.0,-6.99999999999994,6.120000000000001,-3.9999999999999813,4.999999999999982
2008-07-31,-3.844500634254422,0.0,-1.009999999999998,10.999999999999988,17.000000000000036
2008-08-31,0.0,-16.000000000000014,-2.2900000000000027,0.0,6.999999999999984
2008-09-30,0.0,2.0000000000000018,18.740000000000002,38.000000000000014,71.0
2008-10-31,-35.639652617167094,15.99999999999997,20.5,60.00000000000001,153.00000000000003
2008-11-30,0.0,-107.99999999999996,-4.049999999999997,-52.00000000000002,56.99999999999994
2008-12-31,0.0,-68.00000000000001,-15.840000000000003,-43.99999999999999,-27.999999999999936
2009-01-31,0.0,62.000000000000014,4.840000000000003,43.99999999999999,-44.00000000000004
2009-02-28,0.0,14.999999999999991,1.509999999999998,9.000000000000007,-16.000000000000014
2009-03-31,0.0,-31.000000000000007,-2.210000000000001,-12.00000000000001,52.00000000000004
2009-04-30,-4.514377388404911,45.000000000000014,-7.640000000000001,35.00000000000001,-66.00000000000001
2009-05-31,0.0,31.000000000000007,-7.579999999999998,29.999999999999982,-79.0
2009-06-30,0.0,5.999999999999961,-2.5700000000000003,-12.99999999999999,-64.99999999999999
2009-07-31,6.878265134238659,-0.9999999999999787,-0.4299999999999997,-2.9999999999999805,-53.00000000000003
2009-08-31,0.0,-12.00000000000001,0.08999999999999986,4.0000000000000036,-12.99999999999999
2009-09-30,0.0,-8.999999999999986,-0.40000000000000213,-7.000000000000028,-12.00000000000001
2009-10-31,9.47358678874346,10.000000000000009,5.080000000000002,14.999999999999991,0.0
2009-11-30,0.0,-20.000000000000018,-6.18,3.000000000000025,13.000000000000034
2009-12-31,0.0,64.00000000000001,-2.830000000000002,16.999999999999993,-45.000000000000014
2010-01-31,0.0,-22.00000000000002,2.9400000000000013,10.000000000000009,2.9999999999999805
2010-02-28,0.0,-2.0000000000000018,-5.120000000000001,-1.000000000000023,5.000000000000027
2010-03-31,0.0,23.0,-1.9100000000000001,2.0000000000000018,-14.999999999999991
2010-04-30,8.983591535480318,-14.999999999999991,4.460000000000001,-9.999999999999964,-9.00000000000003
2010-05-31,0.0,-37.999999999999986,10.02,-17.000000000000036,51.00000000000002
2010-06-30,0.0,-33.999999999999986,2.469999999999999,-18.999999999999993,18.999999999999993
2010-07-31,-0.8220879238324486,-3.000000000000025,-11.04,3.000000000000025,-16.999999999999993
2010-08-31,0.0,-46.99999999999997,2.5500000000000007,-39.000000000000014,9.999999999999964
2010-09-30,0.0,5.999999999999961,-2.3500000000000014,10.999999999999988,4.0000000000000036
2010-10-31,12.151653839199694,10.000000000000009,-2.5,18.000000000000014,10.000000000000009
2010-11-30,0.0,18.000000000000014,2.34,6.999999999999984,-12.00000000000001
2010-12-31,0.0,48.99999999999998,-5.789999999999999,33.00000000000001,-34.999999999999964
2011-01-31,0.0,12.00000000000001,1.7800000000000011,14.999999999999991,0.0
2011-02-28,0.0,0.0,-1.1799999999999997,-10.999999999999988,-11.000000000000032
2011-03-31,0.0,5.000000000000027,-0.610000000000003,-6.000000000000005,1.000000000000023
2011-04-30,19.067385430699304,-15.000000000000036,-2.9899999999999984,4.0000000000000036,0.0
2011-05-31,0.0,-27.0,0.6999999999999993,-10.999999999999988,6.999999999999984
2011-06-30,0.0,13.000000000000034,1.0700000000000003,12.99999999999999,7.000000000000028
2011-07-31,-2.5330527083345156,-36.00000000000003,8.73,-27.0,4.999999999999982
2011-08-31,0.0,-58.999999999999986,6.370000000000001,-43.000000000000014,48.0
2011-09-30,0.0,-31.000000000000007,11.34,-35.999999999999986,4.999999999999982
2011-10-31,0.0,25.0,-13.0,25.0,-27.99999999999998
2011-11-30,0.0,-8.999999999999986,-2.16,-8.999999999999986,22.00000000000002
2011-12-31,0.0,-19.000000000000018,-4.400000000000002,-19.000000000000018,2.9999999999999805
2012-01-31,0.0,-5.999999999999983,-3.9599999999999973,-2.9999999999999805,-2.9999999999999805
2012-02-29,0.0,14.999999999999991,-1.0100000000000016,6.999999999999984,-14.000000000000012
2012-03-31,0.0,25.0,-2.9299999999999997,21.999999999999996,-3.000000000000025
2012-04-30,0.0,-28.000000000000004,1.6499999999999986,-21.999999999999996,13.000000000000034
2012-05-31,0.0,-35.999999999999986,6.91,-35.999999999999986,19.99999999999997
2012-06-30,0.0,7.999999999999985,-6.98,2.0000000000000018,-0.9999999999999787
2012-07-31,0.0,-15.999999999999993,1.8500000000000014,-6.000000000000005,-12.00000000000001
2012-08-31,0.0,6.000000000000005,-1.4600000000000009,7.000000000000006,-6.000000000000005
2012-09-30,0.0,7.999999999999985,-1.7399999999999984,6.999999999999984,-14.000000000000012
2012-10-31,-7.515828795739421,7.000000000000006,2.870000000000001,0.0,-33.999999999999986
2012-11-30,0.0,-9.999999999999986,-2.730000000000002,-4.999999999999982,22.00000000000002
2012-12-31,0.0,15.999999999999993,2.1500000000000004,15.999999999999993,-10.000000000000009
2013-01-31,0.0,24.0,-3.74,21.999999999999996,-3.000000000000025
2013-02-28,0.0,-13.00000000000001,1.2300000000000004,-11.00000000000001,7.000000000000028
2013-03-31,0.0,-1.9999999999999796,-2.8100000000000005,-1.9999999999999796,6.999999999999984
2013-04-30,-2.284392649190581,-17.000000000000014,0.8200000000000003,-14.000000000000012,-12.99999999999999
2013-05-31,0.0,46.00000000000002,2.780000000000001,38.000000000000014,-4.0000000000000036
2013-06-30,0.0,35.999999999999986,0.5599999999999987,30.000000000000004,4.0000000000000036
2013-07-31,0.7860133194223851,8.000000000000007,-3.41,12.99999999999999,-14.999999999999991
2013-08-31,0.0,17.99999999999997,3.5600000000000023,10.000000000000009,-12.00000000000001
2013-09-30,0.0,-13.999999999999968,-0.41000000000000014,-8.000000000000007,18.999999999999993
2013-10-31,-1.2742701758311492,-7.000000000000028,-2.8500000000000014,-5.000000000000027,-10.000000000000009
2013-11-30,0.0,18.000000000000014,-0.05000000000000071,21.000000000000043,-4.0000000000000036
2013-12-31,0.0,29.000000000000004,0.02000000000000135,18.999999999999993,-27.99999999999998
2014-01-31,0.0,-37.000000000000014,4.6899999999999995,-33.00000000000001,6.999999999999984
2014-02-28,0.0,-0.9999999999999787,-4.41,0.0,-4.999999999999982
2014-03-31,0.0,6.999999999999984,-0.11999999999999922,-4.0000000000000036,-9.00000000000003
2014-04-30,2.0941032254858216,-6.000000000000005,-0.47000000000000064,-4.0000000000000036,-9.999999999999964
2014-05-31,0.0,-18.999999999999993,-2.01,-14.000000000000012,6.000000000000005
2014-06-30,0.0,4.999999999999982,0.16999999999999993,-4.999999999999982,-4.0000000000000036
2014-07-31,-5.588705149269469,5.000000000000027,5.379999999999999,-1.000000000000023,-1.000000000000023
2014-08-31,0.0,-23.0,-4.969999999999999,-17.99999999999997,6.000000000000005
2014-09-30,0.0,16.999999999999993,4.329999999999998,6.999999999999984,6.000000000000005
2014-10-31,-14.095584500764879,-16.999999999999993,-2.2799999999999994,-8.999999999999986,10.000000000000009
2014-11-30,0.0,-16.999999999999993,-0.6999999999999993,-14.000000000000012,12.99999999999999
2014-12-31,0.0,-1.000000000000023,5.869999999999999,-20.999999999999996,-1.000000000000023
2015-01-31,0.0,-49.0,1.7699999999999996,-29.000000000000004,10.000000000000009
2015-02-28,0.0,32.00000000000001,-7.629999999999999,16.000000000000014,-14.999999999999991
2015-03-31,0.0,-6.000000000000005,1.9499999999999993,0.9999999999999787,8.999999999999986
2015-04-30,-15.181926845659621,10.999999999999988,-0.7399999999999984,9.000000000000007,5.000000000000027
2015-05-31,0.0,7.000000000000028,-0.7100000000000009,4.0000000000000036,12.00000000000001
2015-06-30,0.0,23.0,4.390000000000001,19.999999999999996,10.999999999999988
2015-07-31,-10.009792366758985,-14.999999999999991,-6.110000000000001,-17.999999999999993,10.999999999999988
2015-08-31,0.0,0.9999999999999787,16.310000000000002,-6.000000000000005,20.999999999999996
2015-09-30,0.0,-14.999999999999991,-3.9299999999999997,-5.000000000000004,14.000000000000012
2015-10-31,-7.954068591853291,10.000000000000009,-9.43,-1.0000000000000009,-10.000000000000009
2015-11-30,0.0,4.999999999999982,1.0599999999999987,-13.99999999999999,1.000000000000023
2015-12-31,0.0,6.000000000000005,2.080000000000002,-6.000000000000005,2.9999999999999805
2016-01-31,0.0,-33.00000000000001,1.9899999999999984,-3.0000000000000027,25.0
2016-02-29,0.0,-19.999999999999996,0.3500000000000014,-21.999999999999996,6.999999999999984
2016-03-31,0.0,4.0000000000000036,-6.600000000000001,9.000000000000007,-42.99999999999997
2016-04-30,4.383699303683586,5.000000000000004,1.75,1.0000000000000009,-26.00000000000002
2016-05-31,0.0,1.0000000000000009,-1.5099999999999998,-9.000000000000007,-2.0000000000000018
2016-06-30,0.0,-35.00000000000001,1.4400000000000013,-5.999999999999995,8.000000000000007
2016-07-31,2.6072038202871406,-3.0000000000000027,-3.7600000000000016,-12.0,-20.999999999999996
2016-08-31,0.0,12.00000000000001,1.5500000000000007,-1.0000000000000009,-10.000000000000009
2016-09-30,0.0,2.0000000000000018,-0.13000000000000078,4.999999999999993,8.000000000000007
2016-10-31,0.0,24.0,3.7699999999999996,15.000000000000002,-8.000000000000007
2016-11-30,0.0,53.0,-3.7299999999999986,28.000000000000004,-15.99999999999997
2016-12-31,0.0,8.000000000000007,0.7099999999999991,-1.0000000000000009,-17.000000000000036
2017-01-31,0.0,0.0,-2.049999999999999,1.0000000000000009,-4.999999999999982
2017-02-28,0.0,-9.00000000000003,0.9299999999999997,-12.00000000000001,-4.0000000000000036
2017-03-31,0.0,4.0000000000000036,-0.5500000000000007,-1.0000000000000009,5.000000000000027
2017-04-30,0.0,-10.999999999999988,-1.549999999999999,-11.99999999999999,3.999999999999959
2017-05-31,0.0,-8.000000000000007,-0.41000000000000014,-7.9999999999999964,-4.999999999999982
2017-06-30,0.0,10.000000000000009,0.7699999999999996,0.0,-14.000000000000012
2017-07-31,0.0,-1.000000000000023,-0.9199999999999999,2.9999999999999916,-2.9999999999999805
2017-08-31,0.0,-17.99999999999997,0.33000000000000007,-16.999999999999993,8.000000000000007
2017-09-30,0.0,20.999999999999996,-1.08,6.999999999999995,-14.000000000000012
2017-10-31,0.0,4.999999999999982,0.6699999999999999,-7.9999999999999964,-9.000000000000007
2017-11-30,0.0,4.0000000000000036,1.0999999999999996,-14.000000000000002,-3.0000000000000027
2017-12-31,0.0,-2.0000000000000018,-0.2400000000000002,-13.0,-10.999999999999988
2018-01-31,0.0,32.00000000000003,2.5,6.999999999999995,-20.999999999999996
2018-02-28,0.0,14.999999999999991,6.310000000000002,4.0000000000000036,11.99999999999999
2018-03-31,0.0,-12.99999999999999,0.11999999999999744,-15.000000000000002,17.000000000000014
2018-04-30,0.0,20.999999999999996,-4.039999999999999,-0.9999999999999953,-6.000000000000005
2018-05-31,0.0,-12.00000000000001,-0.5,-3.0000000000000027,9.999999999999986
2018-06-30,0.0,2.0000000000000018,0.6600000000000001,-9.999999999999998,10.000000000000009
2018-07-31,0.0,10.999999999999988,-3.26,-4.0000000000000036,-15.999999999999993
2018-08-31,0.0,-10.000000000000009,0.02999999999999936,-4.999999999999999,8.999999999999986
2018-09-30,0.0,18.999999999999993,-0.7400000000000002,0.0,-7.999999999999985
2018-10-31,19.746472572157558,10.000000000000009,9.110000000000001,4.0000000000000036,18.99999999999997
2018-11-30,0.0,-14.000000000000012,-3.16,-7.0000000000000036,24.00000000000002
2018-12-31,0.0,-31.999999999999986,7.350000000000001,0.0,18.000000000000014
2019-01-31,0.0,-6.000000000000005,-8.850000000000001,-3.0,-7.000000000000028
2019-02-28,0.0,10.000000000000009,-1.790000000000001,3.0,-15.99999999999997
2019-03-31,0.0,-31.999999999999986,-1.0699999999999985,-6.999999999999998,3.999999999999959
2019-04-30,-3.4809827952366423,9.999999999999964,-0.5900000000000016,9.999999999999998,-11.999999999999966
2019-05-31,0.0,-36.999999999999964,5.590000000000002,-4.999999999999999,23.0
2019-06-30,0.0,-14.000000000000012,-3.630000000000001,6.0,-6.000000000000005
2019-07-31,-3.862392987570573,2.0000000000000018,1.040000000000001,-12.0,-18.000000000000014
2019-08-31,0.0,-52.0,2.8599999999999994,-13.0,12.99999999999999
2019-09-30,0.0,17.999999999999993,-2.740000000000002,5.0,-5.999999999999961
2019-10-31,1.4240232125759977,1.0000000000000009,-3.019999999999998,12.000000000000002,-2.0000000000000018
2019-11-30,0.0,9.000000000000007,-0.6000000000000014,0.0,-10.000000000000009
2019-12-31,0.0,13.99999999999999,1.1600000000000001,17.0,-10.000000000000009
2020-01-31,0.0,-40.99999999999999,5.0600000000000005,-16.000000000000004,14.999999999999991
2020-02-29,0.0,-38.000000000000014,21.27,9.000000000000002,25.0
2020-03-31,0.0,-42.99999999999999,13.43,19.999999999999996,155.00000000000003
2020-04-30,-20.58671746142897,-5.999999999999995,-19.39,-2.9999999999999973,-70.00000000000001
2020-05-31,0.0,1.0000000000000009,-6.639999999999997,4.999999999999999,-14.999999999999991
2020-06-30,0.0,1.0000000000000009,2.919999999999998,1.0000000000000009,-14.999999999999991
2020-07-31,15.628280104044778,-10.999999999999998,-5.969999999999999,-6.0,-33.00000000000001
2020-08-31,0.0,16.999999999999993,1.9499999999999993,13.999999999999996,6.999999999999984
2020-09-30,0.0,-3.0000000000000027,-0.03999999999999915,-1.9999999999999907,8.000000000000007
2020-10-31,9.951679652118095,19.000000000000007,11.650000000000002,17.999999999999993,-14.000000000000012
2020-11-30,0.0,-4.0000000000000036,-17.450000000000003,-5.999999999999995,-31.999999999999986
2020-12-31,0.0,9.000000000000007,2.1799999999999997,12.0,-10.999999999999988
2021-01-31,0.0,18.000000000000004,10.340000000000003,19.999999999999996,-1.000000000000023
2021-02-28,0.0,32.999999999999986,-5.140000000000004,30.000000000000004,-4.999999999999982
2021-03-31,0.0,30.000000000000004,-8.55,28.000000000000004,-9.00000000000003
2021-04-30,31.12274134174782,-9.000000000000007,-0.7899999999999991,-9.000000000000007,-6.999999999999984
2021-05-31,0.0,-6.999999999999984,-1.8499999999999979,-5.000000000000004,3.0000000000000027
2021-06-30,0.0,-13.00000000000001,-0.9300000000000015,-24.0,-11.99999999999999
2021-07-31,8.321372670188797,-20.999999999999996,2.4099999999999984,-14.999999999999991,7.999999999999985
2021-08-31,0.0,6.000000000000005,-1.759999999999998,5.000000000000004,-1.0000000000000009
2021-09-30,0.0,21.999999999999996,6.66,13.99999999999999,-8.999999999999986
2021-10-31,12.351261001435464,3.0000000000000027,-6.879999999999999,-16.999999999999993,-16.000000000000014
2021-11-30,0.0,-12.00000000000001,10.93,-16.000000000000004,12.00000000000001
2021-12-31,0.0,9.000000000000007,-9.970000000000002,-12.0,4.0000000000000036
2022-01-31,0.0,27.0,7.609999999999999,-18.000000000000004,7.999999999999985
2022-02-28,0.0,4.0000000000000036,5.32,-21.999999999999996,40.99999999999999
2022-03-31,0.0,48.99999999999998,-9.59,-35.0,-40.99999999999999
2022-04-30,22.25707052448753,57.00000000000003,12.84,15.0,11.99999999999999
2022-05-31,0.0,-4.0000000000000036,-7.209999999999997,13.0,13.000000000000034
2022-06-30,0.0,12.99999999999999,2.5199999999999996,-26.0,12.99999999999999
2022-07-31,0.7545735402105791,-31.000000000000007,-7.380000000000003,-28.000000000000004,4.999999999999982
2022-08-31,0.0,48.0,4.540000000000003,-7.999999999999999,-17.99999999999997
2022-09-30,0.0,68.00000000000001,5.75,-9.000000000000002,6.000000000000005
2022-10-31,0.0,26.999999999999957,-5.740000000000002,-1.9999999999999962,3.999999999999959
2022-11-30,0.0,-41.99999999999995,-5.300000000000001,-28.999999999999996,-12.99999999999999
2022-12-31,0.0,19.99999999999997,1.0900000000000034,16.999999999999993,-15.999999999999993
2023-01-31,0.0,-35.999999999999986,-2.270000000000003,-15.999999999999993,-9.000000000000007
2023-02-28,0.0,39.99999999999999,1.3000000000000007,-20.000000000000007,0.0
2023-03-31,0.0,-43.99999999999999,-2.0,31.000000000000007,20.999999999999996
2023-04-30,0.0,-4.0000000000000036,-2.92,-2.0000000000000018,-2.9999999999999805
2023-05-31,0.0,20.000000000000018,2.160000000000002,-16.000000000000004,8.000000000000007
2023-06-30,0.0,16.999999999999993,-4.350000000000001,-30.000000000000004,-28.000000000000025
2023-07-31,0.0,16.000000000000014,0.040000000000000924,15.000000000000002,-10.999999999999988
2023-08-31,0.0,11.999999999999966,-0.0600000000000005,15.000000000000002,6.000000000000005
2023-09-30,0.0,50.0,3.9499999999999993,32.0,-5.000000000000004
2023-10-31,0.0,29.000000000000004,0.620000000000001,25.0,7.000000000000006
2023-11-30,0.0,-50.99999999999998,-5.220000000000001,-17.0,-18.000000000000014
2023-12-31,0.0,-49.00000000000002,-0.47000000000000064,1.0000000000000009,-5.999999999999983
2024-01-31,0.0,11.000000000000032,1.9000000000000004,6.999999999999995,0.0
2024-02-29,0.0,25.99999999999998,-0.9499999999999993,-10.999999999999998,-6.000000000000005
2024-03-31,0.0,-4.999999999999982,-0.39000000000000057,0.0,-5.000000000000004
2024-04-30,-26.838426746224343,49.00000000000002,2.6400000000000006,4.0000000000000036,-6.000000000000005
2024-05-31,0.0,-18.00000000000006,-2.7300000000000004,-3.0000000000000027,2.0000000000000018
2024-06-30,0.0,-14.999999999999947,-0.4800000000000004,3.0000000000000027,9.000000000000007
2024-07-31,-2.779538087965272,-27.000000000000046,3.92,14.999999999999996,12.99999999999999
2024-08-31,0.0,-17.99999999999997,-1.3599999999999994,20.0,1.0000000000000009
2024-09-30,0.0,-10.000000000000009,1.7300000000000004,15.0,-6.000000000000005
2024-10-31,1.5426981568201104,47.00000000000002,6.43,-3.0,-16.999999999999993
2024-11-30,0.0,-10.000000000000053,-9.65,-6.999999999999999,-2.0000000000000018
2024-12-31,0.0,40.000000000000036,3.8400000000000016,28.000000000000004,-2.0000000000000018
2025-01-31,0.0,0.0,-0.9200000000000017,2.9999999999999973,3.0000000000000027
2025-02-28,0.0,-33.999999999999986,3.1999999999999993,-10.999999999999998,12.00000000000001
2025-03-31,0.0,-0.9999999999999787,2.650000000000002,9.000000000000002,18.999999999999993
2025-04-30,-2.113293725240084,-6.00000000000005,2.419999999999998,22.999999999999993,19.999999999999996
2025-05-31,0.0,24.00000000000002,-6.129999999999999,-4.999999999999993,-11.99999999999999
2025-06-30,0.0,-16.999999999999993,-1.8399999999999999,0.0,-9.000000000000007
2025-07-31,0.0,22.999999999999954,-0.21000000000000085,4.0000000000000036,-4.0000000000000036
